interval,gameId,player,exercise,q_score,reward
0,1113,A. Davis - davisan02,False,4.7586503,0.0
1,1113,A. Davis - davisan02,False,5.358036,0.8770834559501708
2,1113,A. Davis - davisan02,False,3.5220146,0.0
3,1113,A. Davis - davisan02,False,5.4703627,1.6312503678505124
4,1113,A. Davis - davisan02,True,4.5782623,0.0
0,1159,A. Davis - davisan02,False,3.2620168,0.0
1,1159,A. Davis - davisan02,False,3.8449988,0.9244360902255631
2,1159,A. Davis - davisan02,False,2.8553426,0.0
3,1159,A. Davis - davisan02,False,1.2911394,0.0
4,1159,A. Davis - davisan02,True,1.4657229,0.0
0,1205,A. Davis - davisan02,False,4.527928,0.0
1,1205,A. Davis - davisan02,False,4.35776,0.0
2,1205,A. Davis - davisan02,False,3.318857,0.0
3,1205,A. Davis - davisan02,False,3.5848467,0.0
4,1205,A. Davis - davisan02,True,4.0220194,0.08248168892718866
0,1254,A. Davis - davisan02,False,3.0516284,0.0
1,1254,A. Davis - davisan02,False,2.6062508,0.0
2,1254,A. Davis - davisan02,False,1.1204388,0.0
3,1254,A. Davis - davisan02,True,1.8161988,2.230265043783179
4,1254,A. Davis - davisan02,True,-0.12170306,0.0
0,223,A. Drummond - drumman01,False,2.9769585,0.0
1,223,A. Drummond - drumman01,False,3.0098343,1.74653893258178
2,223,A. Drummond - drumman01,True,2.8175209,4.49307786516356
3,223,A. Drummond - drumman01,True,2.1776626,4.23961679774534
4,223,A. Drummond - drumman01,True,1.1484375,3.98615573032712
0,224,A. Drummond - drumman01,False,3.6157317,0.0
1,224,A. Drummond - drumman01,True,4.870658,5.882569941428582
2,224,A. Drummond - drumman01,False,3.2428234,2.7651398828571647
3,224,A. Drummond - drumman01,False,1.4854906,0.647709824285748
4,224,A. Drummond - drumman01,True,-0.09519088,0.0
0,342,A. Drummond - drumman01,False,2.8853092,0.0
1,342,A. Drummond - drumman01,True,4.1233397,5.244214496944233
2,342,A. Drummond - drumman01,False,2.297864,1.4884289938884656
3,342,A. Drummond - drumman01,False,1.8176011,1.7326434908326984
4,342,A. Drummond - drumman01,True,0.17808217,0.0
0,343,A. Drummond - drumman01,False,3.9389186,0.0
1,343,A. Drummond - drumman01,False,2.9409063,0.0
2,343,A. Drummond - drumman01,False,1.6248841,0.0
3,343,A. Drummond - drumman01,False,2.2574348,0.0
4,343,A. Drummond - drumman01,True,2.2450404,1.0077913047389622
0,344,A. Drummond - drumman01,False,2.9896882,0.0
1,344,A. Drummond - drumman01,False,2.728873,0.0
2,344,A. Drummond - drumman01,False,2.1181586,0.0
3,344,A. Drummond - drumman01,False,2.339955,0.8175355450236985
4,344,A. Drummond - drumman01,True,1.7028477,0.0
0,345,A. Drummond - drumman01,False,2.7628763,0.0
1,345,A. Drummond - drumman01,False,2.916967,0.0
2,345,A. Drummond - drumman01,False,1.6844008,0.0
3,345,A. Drummond - drumman01,False,1.8035512,0.0
4,345,A. Drummond - drumman01,True,3.0227702,0.0
0,346,A. Drummond - drumman01,False,4.017106,0.0
1,346,A. Drummond - drumman01,False,3.4416943,0.2237175192865699
2,346,A. Drummond - drumman01,False,2.214156,0.0
3,346,A. Drummond - drumman01,False,2.4914668,1.6711525578597097
4,346,A. Drummond - drumman01,True,0.6898838,0.0
0,347,A. Drummond - drumman01,False,3.3246498,0.0
1,347,A. Drummond - drumman01,False,3.5522418,1.8303422285928237
2,347,A. Drummond - drumman01,False,2.7692397,0.6606844571856474
3,347,A. Drummond - drumman01,False,2.1664495,0.49102668577847197
4,347,A. Drummond - drumman01,True,2.3127425,2.321368914371295
0,348,A. Drummond - drumman01,False,2.8440285,0.0
1,348,A. Drummond - drumman01,True,3.114519,3.1627666153019427
2,348,A. Drummond - drumman01,False,2.2325418,1.3255332306038854
3,348,A. Drummond - drumman01,True,1.3766329,1.4882998459058285
4,348,A. Drummond - drumman01,True,0.71884114,0.0
0,349,A. Drummond - drumman01,False,3.9337156,0.0
1,349,A. Drummond - drumman01,False,2.861432,0.0
2,349,A. Drummond - drumman01,False,2.3351555,0.0
3,349,A. Drummond - drumman01,False,2.46632,0.0
4,349,A. Drummond - drumman01,True,3.5525033,1.1384425755435217
0,350,A. Drummond - drumman01,False,4.0901313,0.0
1,350,A. Drummond - drumman01,True,6.0667243,8.044908304373047
2,350,A. Drummond - drumman01,False,4.2174344,3.0898166087460943
3,350,A. Drummond - drumman01,False,3.4984243,2.1347249131191415
4,350,A. Drummond - drumman01,True,3.7008753,3.1796332174921886
0,351,A. Drummond - drumman01,False,3.650445,0.0
1,351,A. Drummond - drumman01,False,2.3946517,0.0
2,351,A. Drummond - drumman01,False,3.6553085,2.2615384615384624
3,351,A. Drummond - drumman01,True,4.4857945,5.392307692307693
4,351,A. Drummond - drumman01,True,4.2394433,6.523076923076925
0,352,A. Drummond - drumman01,False,2.9487107,0.0
1,352,A. Drummond - drumman01,False,3.4075987,1.3163415078666487
2,352,A. Drummond - drumman01,False,2.152044,0.0
3,352,A. Drummond - drumman01,False,1.9456135,0.0
4,352,A. Drummond - drumman01,True,3.8465497,5.265366031466595
0,353,A. Drummond - drumman01,False,3.498229,0.0
1,353,A. Drummond - drumman01,False,2.739658,0.0017073360894466205
2,353,A. Drummond - drumman01,False,3.3160584,3.0034146721788932
3,353,A. Drummond - drumman01,True,5.504673,12.00512200826834
4,353,A. Drummond - drumman01,True,3.6710882,7.0068293443577865
0,354,A. Drummond - drumman01,False,2.7975516,0.0
1,354,A. Drummond - drumman01,True,3.8496165,4.88691183116265
2,354,A. Drummond - drumman01,False,2.084988,0.7738236623253005
3,354,A. Drummond - drumman01,True,1.7158867,2.6607354934879517
4,354,A. Drummond - drumman01,True,0.37877682,0.0
0,355,A. Drummond - drumman01,False,3.3276556,0.0
1,355,A. Drummond - drumman01,True,4.279301,4.769540015008892
2,355,A. Drummond - drumman01,True,4.192702,5.539080030017784
3,355,A. Drummond - drumman01,True,4.5871143,6.308620045026675
4,355,A. Drummond - drumman01,True,2.5974143,2.078160060035568
0,356,A. Drummond - drumman01,False,3.4317396,0.0
1,356,A. Drummond - drumman01,False,3.2359297,0.0
