interval,gameId,player,exercise,q_score,reward
0,499,A. Davis - davisan02,False,4.7147274,0.0
1,499,A. Davis - davisan02,False,5.4070168,1.0584319547287206
2,499,A. Davis - davisan02,False,6.702052,6.116863909457441
3,499,A. Davis - davisan02,False,6.9712777,4.175295864186161
4,499,A. Davis - davisan02,True,4.410453,0.0
0,500,A. Davis - davisan02,False,4.364587,0.0
1,500,A. Davis - davisan02,False,5.020667,0.7225831549003372
2,500,A. Davis - davisan02,False,4.4403996,0.4451663098006744
3,500,A. Davis - davisan02,False,4.4614305,2.1677494647010107
4,500,A. Davis - davisan02,True,2.2626777,0.0
0,501,A. Davis - davisan02,False,4.0594025,0.0
1,501,A. Davis - davisan02,False,7.419217,6.95367661052075
2,501,A. Davis - davisan02,True,5.3315077,6.9073532210415
3,501,A. Davis - davisan02,True,3.6576104,4.86102983156225
4,501,A. Davis - davisan02,True,4.997118,6.814706442083001
0,502,A. Davis - davisan02,False,4.6333275,0.0
1,502,A. Davis - davisan02,False,7.099614,3.0324483158075104
2,502,A. Davis - davisan02,False,7.252343,3.064896631615021
3,502,A. Davis - davisan02,False,7.990982,3.097344947422531
4,502,A. Davis - davisan02,True,5.942694,0.1297932632300416
0,506,A. Davis - davisan02,False,4.419328,0.0
1,506,A. Davis - davisan02,False,4.113163,0.0
2,506,A. Davis - davisan02,False,1.274956,0.0
3,506,A. Davis - davisan02,False,0.85417265,0.0
4,506,A. Davis - davisan02,True,2.1782248,0.0
0,508,A. Davis - davisan02,False,4.637272,0.0
1,508,A. Davis - davisan02,False,7.027787,4.499172433856155
2,508,A. Davis - davisan02,False,3.556908,1.9983448677123103
3,508,A. Davis - davisan02,True,7.1165524,8.497517301568465
4,508,A. Davis - davisan02,True,7.096859,5.996689735424621
0,512,A. Davis - davisan02,False,4.647829,0.0
1,512,A. Davis - davisan02,False,3.970713,0.0
2,512,A. Davis - davisan02,False,4.8578234,0.0
3,512,A. Davis - davisan02,False,3.054826,0.0
4,512,A. Davis - davisan02,True,2.697493,0.0
0,513,A. Davis - davisan02,False,4.7072115,0.0
1,513,A. Davis - davisan02,False,9.283592,6.538753891380429
2,513,A. Davis - davisan02,False,8.682011,5.077507782760858
3,513,A. Davis - davisan02,False,12.857732,9.616261674141285
4,513,A. Davis - davisan02,True,10.009341,4.155015565521715
0,514,A. Davis - davisan02,False,4.699737,0.0
1,514,A. Davis - davisan02,False,2.220832,0.0
2,514,A. Davis - davisan02,False,1.7041082,0.0
3,514,A. Davis - davisan02,False,2.0025365,0.0
4,514,A. Davis - davisan02,True,5.1649947,0.0
0,515,A. Davis - davisan02,False,5.194152,0.0
1,515,A. Davis - davisan02,False,10.174218,8.100000000000001
2,515,A. Davis - davisan02,False,8.820052,4.200000000000003
3,515,A. Davis - davisan02,False,18.871532,16.300000000000004
4,515,A. Davis - davisan02,True,12.1525545,8.400000000000006
0,516,A. Davis - davisan02,False,3.7099593,0.0
1,516,A. Davis - davisan02,False,7.1347084,5.815067406819983
2,516,A. Davis - davisan02,False,5.74313,3.630134813639966
3,516,A. Davis - davisan02,False,8.6640625,7.445202220459947
4,516,A. Davis - davisan02,True,5.3691483,1.260269627279932
0,520,A. Davis - davisan02,False,4.0450053,0.0
